customer_index,segment,churn_probability,persona,secondary_persona,priority,driver_1,driver_2,driver_3,recommended_actions
37107,Low,0.9616,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Sale Notification
21651,Low,0.9438,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Newsletter
1063,Low,0.766,Disengaged Customer,Price Sensitive Shopper,Minimal,Email_Open_Rate,Cart_Abandonment_Rate,Age,Newsletter
30698,IMP,0.9919,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Average_Order_Value,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
44766,Low,0.5531,Frustrated Customer,Disengaged Customer,Minimal,Email_Open_Rate,Customer_Service_Calls,Pages_Per_Session,Feedback Request
39632,Medium,0.5174,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Promotional Campaign
2508,Medium,0.9799,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Email_Open_Rate,Promotional Campaign
49052,High,0.9906,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Age,Average_Order_Value,Service Recovery Campaign
7280,Low,0.9651,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Sale Notification
1365,High,0.9798,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Service Recovery Campaign
41262,Medium,0.9847,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
42749,Low,0.9713,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
8870,Low,0.6881,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Email_Open_Rate,Sale Notification
14305,Low,0.9749,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Email_Open_Rate,Newsletter
31795,IMP,0.9869,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Priority Support | Service Recovery Campaign
26935,High,0.9807,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Total_Purchases,Service Recovery Campaign
15284,Low,0.9714,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Age,Newsletter
45270,Medium,0.5899,Price Sensitive Shopper,Dormant Customer,Low,Purchase_Frequency,Cart_Abandonment_Rate,Customer_Service_Calls,Promotional Campaign
3073,Low,0.6369,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Returns_Rate,Customer_Service_Calls,Sale Notification
33418,Low,0.9324,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Newsletter
38613,Medium,0.7515,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Promotional Campaign
37547,Medium,0.6639,Frustrated Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Customer Feedback Survey
49789,Medium,0.5836,Disengaged Customer,Dormant Customer,Low,Purchase_Frequency,Email_Open_Rate,Age,Re-engagement Email
15071,Medium,0.7413,Frustrated Customer,Disengaged Customer,Low,Email_Open_Rate,Customer_Service_Calls,Purchase_Frequency,Customer Feedback Survey
13084,High,0.9923,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
20278,Medium,0.9247,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
14247,Medium,0.5928,Price Sensitive Shopper,Dormant Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Login_Frequency,Promotional Campaign
13579,Medium,0.9746,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
23237,Low,0.9838,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
18129,Low,0.6349,Frustrated Customer,Price Sensitive Shopper,Minimal,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Feedback Request
39570,Low,0.7134,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Returns_Rate,Customer_Service_Calls,Feedback Request
20743,High,0.9899,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,LTV_Per_Purchase,Service Recovery Campaign
42895,Low,0.7259,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
34591,Medium,0.8738,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Purchase_Frequency,Promotional Campaign
9532,Low,0.9772,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
30832,High,0.9813,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Discount_Usage_Rate,Service Recovery Campaign
44427,Medium,0.9454,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Session_Duration_Avg,Promotional Campaign
41176,High,0.9884,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Service Recovery Campaign
37795,High,0.8702,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,Flag_Missing,Service Recovery Campaign
23415,Medium,0.9957,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
19382,IMP,0.9933,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Returns_Rate,Discount_Usage_Rate,Priority Support | Service Recovery Campaign
27133,IMP,0.9994,Price Sensitive Shopper,Frustrated Customer,High,Age,Customer_Service_Calls,Discount_Usage_Rate,Loyalty Rewards | Targeted Coupon
41288,Low,0.8883,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Email_Open_Rate,Age,Newsletter
8479,Medium,0.9299,Price Sensitive Shopper,Dormant Customer,Low,Age,Discount_Usage_Rate,Flag_Missing,Promotional Campaign
37025,High,0.9796,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Credit_Balance,Service Recovery Campaign
2170,High,0.9916,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,LTV_Per_Purchase,Credit_Balance,Service Recovery Campaign
48704,Low,0.591,Frustrated Customer,Price Sensitive Shopper,Minimal,Customer_Service_Calls,Cart_Abandonment_Rate,Mobile_App_Usage,Feedback Request
41878,Low,0.9754,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Email_Open_Rate,Newsletter
21779,High,0.9941,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Returns_Rate,Email_Open_Rate,Service Recovery Campaign
29173,High,0.9836,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Discount_Usage_Rate,Service Recovery Campaign
23450,Medium,0.7985,Frustrated Customer,Disengaged Customer,Low,Purchase_Frequency,Cart_Abandonment_Rate,Customer_Service_Calls,Customer Feedback Survey
49326,Medium,0.8396,Frustrated Customer,Disengaged Customer,Low,Returns_Rate,Customer_Service_Calls,Email_Open_Rate,Customer Feedback Survey
49611,High,0.9844,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Service Recovery Campaign
38300,Low,0.5998,Dormant Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Email_Open_Rate,Newsletter Reminder
46000,Medium,0.7989,Disengaged Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Email_Open_Rate,Wishlist_Items,Re-engagement Email
40230,High,0.9861,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
8072,Low,0.6797,Frustrated Customer,Dormant Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Returns_Rate,Feedback Request
41046,Medium,0.7589,Dormant Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Age,Customer_Service_Calls,Automated Re-engagement Email
47800,High,0.9571,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,Average_Order_Value,Service Recovery Campaign
35258,Low,0.8446,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Wishlist_Items,Sale Notification
40410,Low,0.8132,Dormant Customer,Disengaged Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Returns_Rate,Newsletter Reminder
22122,VIP,0.9903,Frustrated Customer,Price Sensitive Shopper,Critical,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Dedicated Customer Success Outreach | Priority Support | Returns Experience Review
41937,Low,0.6669,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Product_Reviews_Written,Sale Notification
9504,Low,0.7348,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Pages_Per_Session,Sale Notification
1422,IMP,0.9901,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
22894,IMP,0.9896,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
27802,Low,0.832,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Cart_Abandonment_Rate,Newsletter
41955,Medium,0.9866,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
23403,High,0.9924,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Service Recovery Campaign
32070,Medium,0.5631,Disengaged Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Email_Open_Rate,Age,Re-engagement Email
34473,Low,0.9844,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Returns_Rate,Feedback Request
3305,High,0.9914,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
30001,Low,0.8702,Disengaged Customer,Frustrated Customer,Minimal,Customer_Service_Calls,Email_Open_Rate,Wishlist_Items,Newsletter
35230,Low,0.7552,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
24108,Low,0.9924,Disengaged Customer,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Newsletter
41739,Medium,0.9651,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
28896,Low,0.963,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Newsletter
44106,High,0.9863,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Returns_Rate,Product_Reviews_Written,Service Recovery Campaign
4361,Low,0.6184,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Sale Notification
20002,Low,0.9813,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Returns_Rate,Email_Open_Rate,Feedback Request
8639,Low,0.8814,Frustrated Customer,Disengaged Customer,Minimal,Returns_Rate,Email_Open_Rate,Cart_Abandonment_Rate,Feedback Request
32483,Low,0.8103,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Age,Feedback Request
39045,Low,0.5921,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Sale Notification
5959,Low,0.5753,Price Sensitive Shopper,Disengaged Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Discount_Usage_Rate,Sale Notification
42899,Medium,0.8794,Frustrated Customer,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Returns_Rate,Customer Feedback Survey
46249,IMP,0.9927,Price Sensitive Shopper,Disengaged Customer,High,Age,Discount_Usage_Rate,Total_Purchases,Loyalty Rewards | Targeted Coupon
45048,Medium,0.9552,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Engagement_Score,Promotional Campaign
49289,Low,0.8085,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Days_Since_Last_Purchase,Newsletter
25075,Medium,0.4872,Price Sensitive Shopper,Dormant Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Cart_Abandonment_Rate,Promotional Campaign
33624,High,0.9251,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,LTV_Per_Purchase,Targeted Coupon
27508,Medium,0.986,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
6104,IMP,0.9938,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
26778,Low,0.7334,Price Sensitive Shopper,Disengaged Customer,Minimal,Email_Open_Rate,Cart_Abandonment_Rate,Customer_Service_Calls,Sale Notification
24521,High,0.9858,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,Age,Service Recovery Campaign
19555,Medium,0.9674,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
37432,High,0.5277,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Age,Returns_Rate,Service Recovery Campaign
20589,High,0.972,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Social_Media_Engagement_Score,Email_Open_Rate,Service Recovery Campaign
48966,Medium,0.4242,Frustrated Customer,Disengaged Customer,Low,Email_Open_Rate,Customer_Service_Calls,Wishlist_Items,Customer Feedback Survey
25819,Medium,0.9762,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
15764,IMP,0.9868,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Average_Order_Value,Priority Support | Service Recovery Campaign
39550,Low,0.9052,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Customer_Service_Calls,Feedback Request
41059,Low,0.7047,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Sale Notification
15305,High,0.9885,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
18556,Medium,0.5892,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Purchase_Frequency,Promotional Campaign
28087,Low,0.8283,Price Sensitive Shopper,Dormant Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Wishlist_Items,Sale Notification
13615,Low,0.7186,Frustrated Customer,Disengaged Customer,Minimal,Customer_Service_Calls,Email_Open_Rate,Cart_Abandonment_Rate,Feedback Request
20980,High,0.9931,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
26704,Low,0.9794,Dormant Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Newsletter Reminder
2643,Low,0.744,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Session_Duration_Avg,Newsletter
49591,High,0.9904,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
30212,VIP,0.988,Frustrated Customer,Dormant Customer,Critical,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Dedicated Customer Success Outreach | Priority Support | Returns Experience Review
46510,IMP,0.9658,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,Days_Since_Last_Purchase,Discount_Usage_Rate,Priority Support | Service Recovery Campaign
14040,Low,0.9534,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
33692,Low,0.9492,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
1875,IMP,0.9921,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
11076,Low,0.8431,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Session_Duration_Avg,Sale Notification
16690,Low,0.9894,Price Sensitive Shopper,Dormant Customer,Minimal,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Purchase_Frequency,Sale Notification
17200,High,0.9932,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Service Recovery Campaign
8439,High,0.9873,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Social_Media_Engagement_Score,Service Recovery Campaign
1590,Medium,0.8992,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Email_Open_Rate,Promotional Campaign
43680,High,0.9034,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,Discount_Usage_Rate,Service Recovery Campaign
45701,High,0.9929,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Returns_Rate,Service Recovery Campaign
4324,High,0.993,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
18849,IMP,0.9903,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Average_Order_Value,Returns_Rate,Priority Support | Service Recovery Campaign
7758,Medium,0.688,Dormant Customer,Frustrated Customer,Low,Purchase_Frequency,Age,Days_Since_Last_Purchase,Automated Re-engagement Email
25704,High,0.9896,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Age,Total_Purchases,Service Recovery Campaign
47596,Low,0.9009,Frustrated Customer,Disengaged Customer,Minimal,Returns_Rate,Customer_Service_Calls,Mobile_App_Usage,Feedback Request
